Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2724421,EQ-122,PR10037,4350,26,1,1,PC,FP75614/49,2.043
03/01/2024 00:00:00,2771778,EQ-122,PR10025,183,34,10,1,PC,MASSA C316/2,1.239
06/01/2024 00:00:00,2746671,EQ-122,PR10040,3659,79,0,1,PC,MASSA C420/96,2.029
08/01/2024 00:00:00,2782234,EQ-122,PR10048,3334,28,9,1,PC,MASSA C315/1,1.223
11/01/2024 00:00:00,2754305,EQ-122,PR10040,1927,6,2,1,PC,C424/40 ESCURO,0.701
13/01/2024 00:00:00,2765761,EQ-122,PR10058,4604,61,7,1,PC,C424/50,1.168
16/01/2024 00:00:00,2708670,EQ-122,PR10003,2052,70,15,20,PC,MASSA C420/96,1.31
19/01/2024 00:00:00,2796746,EQ-122,PR10012,1367,33,35,20,PC,P248/40,0.201
21/01/2024 00:00:00,2757566,EQ-122,PR10060,1783,47,39,1,PC,MASSA C420/134,0.443
24/01/2024 00:00:00,2742675,EQ-122,PR10050,2870,4,38,1,PC,FP75614/49,2.209
26/01/2024 00:00:00,2771922,EQ-122,PR10034,1007,7,19,1,PC,C424/64,1.09
29/01/2024 00:00:00,2773815,EQ-122,PR10064,174,71,7,1,PC,N148/18,0.949
31/01/2024 00:00:00,2782399,EQ-122,PR10048,4955,42,9,20,PC,C424/40 ESCURO,2.241
03/02/2024 00:00:00,2716692,EQ-122,PR10048,4154,51,36,1,PC,MASSA C420/96,0.539
06/02/2024 00:00:00,2739566,EQ-122,PR10013,2685,73,31,20,PC,P250/14,0.683
08/02/2024 00:00:00,2782459,EQ-122,PR10036,4276,0,26,1,PC,C424/64,2.101
11/02/2024 00:00:00,2746547,EQ-122,PR10029,4541,37,30,1,PC,P250/14,0.829
13/02/2024 00:00:00,2748825,EQ-122,PR10013,3822,6,2,1,PC,N-142/44,1.649
16/02/2024 00:00:00,2746065,EQ-122,PR10074,4635,55,38,1,PC,N148/18,1.896
18/02/2024 00:00:00,2757523,EQ-122,PR10026,74,45,5,1,PC,MASSA C420/191,0.697
21/02/2024 00:00:00,2766084,EQ-122,PR10061,4791,23,16,20,PC,MASSA C420/134,0.768
24/02/2024 00:00:00,2765537,EQ-122,PR10002,4791,34,9,1,PC,N144/83,1.378
26/02/2024 00:00:00,2717441,EQ-122,PR10069,3817,72,20,1,PC,N146/9,2.018
29/02/2024 00:00:00,2713625,EQ-122,PR10038,3789,41,28,1,PC,N-184/2,1.466
02/03/2024 00:00:00,2710465,EQ-122,PR10018,4159,66,28,1,PC,N148/18,0.336
05/03/2024 00:00:00,2740520,EQ-122,PR10075,3069,43,19,1,PC,MASSA C315/1,0.994
08/03/2024 00:00:00,2797212,EQ-122,PR10038,4569,3,14,20,PC,N146/9,0.947
10/03/2024 00:00:00,2743892,EQ-122,PR10009,2302,76,1,20,PC,P248/40,2.054
13/03/2024 00:00:00,2705626,EQ-122,PR10046,403,23,32,1,PC,MASSA C420/95,0.852
15/03/2024 00:00:00,2786965,EQ-122,PR10022,2554,70,11,1,PC,C424/50,2.271
18/03/2024 00:00:00,2786131,EQ-122,PR10058,864,18,12,20,PC,N144/83,0.957
20/03/2024 00:00:00,2751313,EQ-122,PR10019,1186,49,38,1,PC,P248/40,0.63
23/03/2024 00:00:00,2742525,EQ-122,PR10044,4703,17,38,1,PC,C424/40 ESCURO,1.433
26/03/2024 00:00:00,2716978,EQ-122,PR10043,637,27,37,1,PC,MASSA C403/32,1.076
28/03/2024 00:00:00,2710959,EQ-122,PR10017,2552,28,20,1,PC,N-184/2,1.682
31/03/2024 00:00:00,2759498,EQ-122,PR10047,643,72,15,1,PC,MASSA C315/1,2.304
02/04/2024 00:00:00,2711961,EQ-122,PR10074,1396,44,33,1,PC,N-184/2,2.363
05/04/2024 00:00:00,2754423,EQ-122,PR10000,1311,6,26,1,PC,FP75614/49,0.707
07/04/2024 00:00:00,2726510,EQ-122,PR10031,3725,44,2,20,PC,MASSA C315/1,0.556
10/04/2024 00:00:00,2756479,EQ-122,PR10063,2160,25,8,1,PC,MASSA C420/191,2.361
13/04/2024 00:00:00,2714410,EQ-122,PR10006,4879,69,33,1,PC,N-142/67,2.065
15/04/2024 00:00:00,2773052,EQ-122,PR10070,1769,48,18,20,PC,MASSA C420/95,0.787
18/04/2024 00:00:00,2739593,EQ-122,PR10045,273,17,37,1,PC,MASSA C403/32,2.047
20/04/2024 00:00:00,2712119,EQ-122,PR10023,1251,39,25,1,PC,N148/18,1.899
23/04/2024 00:00:00,2706482,EQ-122,PR10068,1340,17,22,20,PC,N-184/2,0.768
26/04/2024 00:00:00,2789256,EQ-122,PR10035,2506,46,17,1,PC,C424/40 ESCURO,2.281
28/04/2024 00:00:00,2754072,EQ-122,PR10066,3653,0,39,20,PC,N-142/67,0.927
01/05/2024 00:00:00,2781972,EQ-122,PR10049,2040,32,37,20,PC,C424/40 ESCURO,1.294
03/05/2024 00:00:00,2749061,EQ-122,PR10058,462,38,9,20,PC,C424/50,1.593
06/05/2024 00:00:00,2782176,EQ-122,PR10057,2112,22,9,1,PC,MASSA C420/134,0.624
08/05/2024 00:00:00,2797501,EQ-122,PR10045,1491,13,20,20,PC,MASSA C316/2,1.598
11/05/2024 00:00:00,2707755,EQ-122,PR10069,2442,43,37,1,PC,N-184/2,1.819
14/05/2024 00:00:00,2760675,EQ-122,PR10022,4043,36,37,1,PC,MASSA C420/134,0.416
16/05/2024 00:00:00,2757358,EQ-122,PR10011,1942,70,6,1,PC,C424/64,1.06
19/05/2024 00:00:00,2784816,EQ-122,PR10027,4776,75,11,20,PC,P248/40,1.6
21/05/2024 00:00:00,2767660,EQ-122,PR10057,4712,36,32,1,PC,MASSA C420/191,2.329
24/05/2024 00:00:00,2720169,EQ-122,PR10060,4161,27,24,20,PC,MASSA C403/32,2.247
26/05/2024 00:00:00,2758339,EQ-122,PR10054,569,6,27,1,PC,N-142/44,0.574
29/05/2024 00:00:00,2719333,EQ-122,PR10033,971,51,23,20,PC,N148/18,1.596
01/06/2024 00:00:00,2783585,EQ-122,PR10017,3826,16,30,20,PC,N-142/67,0.407
03/06/2024 00:00:00,2738986,EQ-122,PR10034,1829,61,17,1,PC,N146/9,0.862
06/06/2024 00:00:00,2794553,EQ-122,PR10047,1615,36,22,20,PC,MASSA C316/2,1.566
08/06/2024 00:00:00,2777659,EQ-122,PR10036,3141,13,6,1,PC,N144/83,0.369
11/06/2024 00:00:00,2796588,EQ-122,PR10040,1350,50,7,20,PC,MASSA C403/32,2.242
14/06/2024 00:00:00,2760069,EQ-122,PR10005,1505,54,14,20,PC,C424/40 ESCURO,2.103
16/06/2024 00:00:00,2715179,EQ-122,PR10079,3550,56,37,1,PC,N-184/2,1.278
19/06/2024 00:00:00,2702898,EQ-122,PR10038,4470,3,27,1,PC,N144/83,1.321
21/06/2024 00:00:00,2723825,EQ-122,PR10003,2501,48,26,1,PC,C424/50,2.225
24/06/2024 00:00:00,2794098,EQ-122,PR10015,1623,34,20,1,PC,EP 4053/1,0.297
26/06/2024 00:00:00,2781563,EQ-122,PR10051,629,52,26,1,PC,FP75614/49,0.514
29/06/2024 00:00:00,2796523,EQ-122,PR10018,2370,31,13,1,PC,N148/18,0.895
02/07/2024 00:00:00,2779327,EQ-122,PR10016,1510,9,20,1,PC,N144/83,1.025
04/07/2024 00:00:00,2775059,EQ-122,PR10044,3509,61,13,1,PC,C424/50,2.471
07/07/2024 00:00:00,2745667,EQ-122,PR10001,961,1,5,20,PC,MASSA C403/32,0.522
09/07/2024 00:00:00,2796953,EQ-122,PR10001,210,62,11,1,PC,MASSA C403/32,0.883
