Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2715638,EQ-111,PR10012,1361,33,7,20,PC,MASSA C420/134,1.86
02/01/2024 00:00:00,2738754,EQ-111,PR10029,3436,50,31,20,PC,N148/18,2.097
04/01/2024 00:00:00,2786619,EQ-111,PR10048,4415,9,35,20,PC,EP 4053/1,0.774
05/01/2024 00:00:00,2772617,EQ-111,PR10074,1006,25,32,1,PC,FP75614/49,0.74
07/01/2024 00:00:00,2754376,EQ-111,PR10062,3229,31,36,1,PC,N144/83,1.491
08/01/2024 00:00:00,2713353,EQ-111,PR10070,734,41,31,1,PC,N146/9,1.493
10/01/2024 00:00:00,2785388,EQ-111,PR10034,2654,61,35,20,PC,MASSA C420/96,0.686
11/01/2024 00:00:00,2771296,EQ-111,PR10010,310,11,33,20,PC,C424/40 ESCURO,1.543
13/01/2024 00:00:00,2713771,EQ-111,PR10048,1451,39,24,1,PC,C424/64,0.982
14/01/2024 00:00:00,2766026,EQ-111,PR10039,3067,77,31,1,PC,C424/40 ESCURO,1.663
16/01/2024 00:00:00,2704263,EQ-111,PR10020,3164,33,1,1,PC,N148/18,0.855
17/01/2024 00:00:00,2707769,EQ-111,PR10046,1793,69,8,1,PC,C424/40 ESCURO,1.554
19/01/2024 00:00:00,2725334,EQ-111,PR10002,4976,26,37,1,PC,N-142/67,1.962
20/01/2024 00:00:00,2783117,EQ-111,PR10029,1861,7,28,1,PC,MASSA C316/2,2.454
22/01/2024 00:00:00,2732749,EQ-111,PR10066,4375,46,37,1,PC,MASSA C420/134,2.294
23/01/2024 00:00:00,2711635,EQ-111,PR10061,3325,25,17,1,PC,P250/14,1.348
25/01/2024 00:00:00,2765110,EQ-111,PR10036,400,56,21,1,PC,MASSA C420/96,1.313
26/01/2024 00:00:00,2701904,EQ-111,PR10021,3475,6,34,1,PC,MASSA C420/95,1.195
28/01/2024 00:00:00,2770805,EQ-111,PR10030,773,25,14,1,PC,N148/18,0.244
29/01/2024 00:00:00,2730968,EQ-111,PR10045,891,58,6,1,PC,MASSA C315/1,0.565
31/01/2024 00:00:00,2701650,EQ-111,PR10075,899,68,12,1,PC,P250/14,0.317
01/02/2024 00:00:00,2712467,EQ-111,PR10044,4836,46,35,1,PC,N144/83,1.796
03/02/2024 00:00:00,2798331,EQ-111,PR10013,1390,34,15,1,PC,P248/40,1.139
04/02/2024 00:00:00,2746900,EQ-111,PR10011,4124,29,20,1,PC,EP 4053/1,0.328
06/02/2024 00:00:00,2788180,EQ-111,PR10062,2923,49,27,20,PC,P248/40,1.782
07/02/2024 00:00:00,2735518,EQ-111,PR10076,3587,23,9,1,PC,P248/40,1.675
09/02/2024 00:00:00,2792816,EQ-111,PR10037,4958,29,18,1,PC,N146/9,1.85
10/02/2024 00:00:00,2768415,EQ-111,PR10046,4232,53,16,1,PC,N-184/2,1.572
12/02/2024 00:00:00,2704357,EQ-111,PR10053,366,66,0,1,PC,N-184/2,0.555
13/02/2024 00:00:00,2793837,EQ-111,PR10054,2160,31,12,20,PC,P250/14,0.322
15/02/2024 00:00:00,2710865,EQ-111,PR10047,1033,7,35,1,PC,P248/40,2.076
16/02/2024 00:00:00,2768368,EQ-111,PR10072,1806,49,19,1,PC,C424/40 ESCURO,0.681
18/02/2024 00:00:00,2794404,EQ-111,PR10071,4468,46,39,1,PC,C424/40 ESCURO,1.439
19/02/2024 00:00:00,2761039,EQ-111,PR10014,1220,45,5,1,PC,MASSA C316/2,1.306
21/02/2024 00:00:00,2796939,EQ-111,PR10070,2004,79,22,1,PC,C424/40 ESCURO,2.317
22/02/2024 00:00:00,2771294,EQ-111,PR10015,2821,34,23,1,PC,N146/9,1.462
24/02/2024 00:00:00,2702921,EQ-111,PR10042,2945,60,4,1,PC,N-184/2,1.526
25/02/2024 00:00:00,2799737,EQ-111,PR10006,138,78,31,1,PC,N-142/44,0.921
27/02/2024 00:00:00,2704428,EQ-111,PR10042,2819,50,16,1,PC,N-184/2,2.404
28/02/2024 00:00:00,2773647,EQ-111,PR10027,283,62,10,20,PC,MASSA C316/2,1.601
01/03/2024 00:00:00,2788783,EQ-111,PR10065,4077,7,26,1,PC,MASSA C315/1,0.192
02/03/2024 00:00:00,2752557,EQ-111,PR10059,1540,33,3,1,PC,EP 4053/1,1.47
04/03/2024 00:00:00,2795983,EQ-111,PR10002,2749,24,22,1,PC,MASSA C420/191,1.024
05/03/2024 00:00:00,2712366,EQ-111,PR10000,3093,43,22,1,PC,MASSA C403/32,0.255
07/03/2024 00:00:00,2746923,EQ-111,PR10030,4502,42,33,20,PC,MASSA C420/95,1.181
08/03/2024 00:00:00,2730564,EQ-111,PR10055,3266,49,20,1,PC,MASSA C420/95,1.975
10/03/2024 00:00:00,2775511,EQ-111,PR10079,1087,12,21,1,PC,C424/64,1.349
11/03/2024 00:00:00,2702642,EQ-111,PR10045,4418,45,0,1,PC,MASSA C420/95,1.664
13/03/2024 00:00:00,2713849,EQ-111,PR10031,1355,75,31,1,PC,N144/83,1.664
14/03/2024 00:00:00,2719344,EQ-111,PR10017,1426,78,27,1,PC,MASSA C316/2,1.737
16/03/2024 00:00:00,2721214,EQ-111,PR10067,3960,52,17,20,PC,MASSA C315/1,1.079
