Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2785834,EQ-105,PR10054,293,24,9,1,PC,MASSA C420/134,0.491
03/01/2024 00:00:00,2760746,EQ-105,PR10048,2416,8,28,1,PC,P248/40,0.352
05/01/2024 00:00:00,2752748,EQ-105,PR10033,1360,61,31,1,PC,MASSA C315/1,2.482
08/01/2024 00:00:00,2759021,EQ-105,PR10043,2923,25,30,1,PC,MASSA C420/191,1.701
10/01/2024 00:00:00,2762651,EQ-105,PR10021,3647,56,1,1,PC,C424/64,1.438
13/01/2024 00:00:00,2736807,EQ-105,PR10030,2165,36,11,1,PC,MASSA C420/95,1.956
15/01/2024 00:00:00,2734072,EQ-105,PR10006,3536,15,26,1,PC,N-184/2,2.129
17/01/2024 00:00:00,2738398,EQ-105,PR10020,2280,36,4,1,PC,C424/64,2.052
20/01/2024 00:00:00,2728669,EQ-105,PR10015,440,75,36,1,PC,N-184/2,0.218
22/01/2024 00:00:00,2730161,EQ-105,PR10019,2196,23,26,20,PC,C424/64,0.613
25/01/2024 00:00:00,2707282,EQ-105,PR10042,2416,25,22,1,PC,N144/83,1.699
27/01/2024 00:00:00,2726539,EQ-105,PR10043,402,19,32,1,PC,MASSA C403/32,1.052
30/01/2024 00:00:00,2703307,EQ-105,PR10046,3978,8,3,1,PC,MASSA C316/2,2.459
01/02/2024 00:00:00,2717745,EQ-105,PR10018,3891,28,20,20,PC,C424/50,1.724
03/02/2024 00:00:00,2739433,EQ-105,PR10047,3452,30,23,1,PC,C424/40 ESCURO,2.399
06/02/2024 00:00:00,2734555,EQ-105,PR10078,2346,18,30,1,PC,C424/50,0.647
08/02/2024 00:00:00,2701073,EQ-105,PR10068,124,19,23,1,PC,MASSA C420/96,2.184
11/02/2024 00:00:00,2732683,EQ-105,PR10010,1864,26,9,1,PC,MASSA C420/96,0.926
13/02/2024 00:00:00,2725741,EQ-105,PR10078,3925,43,1,1,PC,MASSA C420/134,2.476
15/02/2024 00:00:00,2722286,EQ-105,PR10028,347,34,30,1,PC,C424/64,0.546
18/02/2024 00:00:00,2703599,EQ-105,PR10044,4397,70,24,20,PC,P250/14,1.378
20/02/2024 00:00:00,2727293,EQ-105,PR10067,1961,21,3,1,PC,N-184/2,2.019
23/02/2024 00:00:00,2715389,EQ-105,PR10035,670,73,10,1,PC,C424/50,1.184
25/02/2024 00:00:00,2712318,EQ-105,PR10047,4815,14,16,1,PC,N146/9,1.266
28/02/2024 00:00:00,2748875,EQ-105,PR10014,2411,12,1,1,PC,N148/18,2.468
