Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2769061,EQ-113,PR10059,2784,57,24,1,PC,MASSA C316/2,1.699
02/01/2024 00:00:00,2729884,EQ-113,PR10047,4665,18,33,20,PC,MASSA C420/96,0.494
03/01/2024 00:00:00,2701796,EQ-113,PR10050,3618,63,34,1,PC,MASSA C420/191,0.954
04/01/2024 00:00:00,2713754,EQ-113,PR10051,1807,9,16,1,PC,P248/40,1.11
06/01/2024 00:00:00,2712161,EQ-113,PR10076,2114,48,25,1,PC,N146/9,1.983
07/01/2024 00:00:00,2767713,EQ-113,PR10051,2083,53,20,1,PC,MASSA C420/96,0.896
08/01/2024 00:00:00,2793668,EQ-113,PR10053,1181,60,11,1,PC,MASSA C420/96,0.294
09/01/2024 00:00:00,2767586,EQ-113,PR10040,1117,58,15,1,PC,N148/18,0.599
11/01/2024 00:00:00,2751141,EQ-113,PR10041,4639,1,19,1,PC,N148/18,1.591
12/01/2024 00:00:00,2790666,EQ-113,PR10021,191,74,9,1,PC,C424/40 ESCURO,0.215
13/01/2024 00:00:00,2738577,EQ-113,PR10038,4872,7,22,1,PC,P248/40,2.018
14/01/2024 00:00:00,2754765,EQ-113,PR10022,518,18,29,1,PC,N146/9,2.271
16/01/2024 00:00:00,2724841,EQ-113,PR10047,3273,79,7,1,PC,N-142/44,1.329
17/01/2024 00:00:00,2725498,EQ-113,PR10032,1725,67,4,20,PC,MASSA C403/32,1.822
18/01/2024 00:00:00,2790645,EQ-113,PR10040,3531,13,11,1,PC,C424/64,1.253
19/01/2024 00:00:00,2777711,EQ-113,PR10029,1411,21,13,1,PC,C424/64,0.896
21/01/2024 00:00:00,2767229,EQ-113,PR10077,3940,16,11,1,PC,MASSA C315/1,0.562
22/01/2024 00:00:00,2763914,EQ-113,PR10046,4985,62,23,20,PC,MASSA C420/134,1.382
23/01/2024 00:00:00,2751203,EQ-113,PR10056,2641,25,16,1,PC,N-142/44,2.337
24/01/2024 00:00:00,2793802,EQ-113,PR10071,3463,35,0,1,PC,MASSA C316/2,2.245
26/01/2024 00:00:00,2792943,EQ-113,PR10056,1736,44,36,20,PC,MASSA C420/96,2.314
27/01/2024 00:00:00,2714838,EQ-113,PR10061,3697,29,10,20,PC,N146/9,2.422
28/01/2024 00:00:00,2761671,EQ-113,PR10056,4016,20,5,20,PC,N146/9,0.564
29/01/2024 00:00:00,2786765,EQ-113,PR10067,1438,19,14,1,PC,N148/18,0.52
31/01/2024 00:00:00,2769703,EQ-113,PR10071,4020,41,39,20,PC,N148/18,1.172
01/02/2024 00:00:00,2722615,EQ-113,PR10024,1441,55,22,1,PC,MASSA C420/96,1.779
02/02/2024 00:00:00,2753775,EQ-113,PR10039,1748,11,22,20,PC,N-142/44,1.2
03/02/2024 00:00:00,2741845,EQ-113,PR10016,1452,7,37,20,PC,EP 4053/1,2.25
05/02/2024 00:00:00,2796705,EQ-113,PR10079,3270,62,37,20,PC,N144/83,1.844
06/02/2024 00:00:00,2738907,EQ-113,PR10047,2542,55,11,1,PC,N-142/44,1.651
07/02/2024 00:00:00,2731158,EQ-113,PR10038,4762,6,6,20,PC,N144/83,0.345
08/02/2024 00:00:00,2765043,EQ-113,PR10014,1304,61,36,1,PC,N148/18,0.587
10/02/2024 00:00:00,2799762,EQ-113,PR10016,2299,60,15,1,PC,C424/40 ESCURO,1.173
11/02/2024 00:00:00,2785715,EQ-113,PR10034,402,9,37,1,PC,FP75614/49,2.445
12/02/2024 00:00:00,2776883,EQ-113,PR10032,2685,49,39,1,PC,N144/83,0.956
13/02/2024 00:00:00,2753176,EQ-113,PR10017,1572,19,34,1,PC,MASSA C420/134,1.642
15/02/2024 00:00:00,2755421,EQ-113,PR10029,4792,27,39,1,PC,N148/18,2.474
16/02/2024 00:00:00,2733330,EQ-113,PR10036,1423,13,28,1,PC,MASSA C420/96,0.793
17/02/2024 00:00:00,2748145,EQ-113,PR10006,706,75,38,1,PC,MASSA C316/2,0.567
18/02/2024 00:00:00,2755244,EQ-113,PR10073,2852,7,16,20,PC,C424/40 ESCURO,1.447
20/02/2024 00:00:00,2772528,EQ-113,PR10079,2515,6,25,20,PC,N148/18,1.46
21/02/2024 00:00:00,2777754,EQ-113,PR10027,3140,4,19,1,PC,MASSA C420/134,2.319
22/02/2024 00:00:00,2740564,EQ-113,PR10017,3441,0,24,20,PC,C424/50,0.241
23/02/2024 00:00:00,2795867,EQ-113,PR10046,3145,72,37,1,PC,MASSA C420/96,1.125
25/02/2024 00:00:00,2788004,EQ-113,PR10022,2591,9,38,20,PC,MASSA C420/191,0.905
26/02/2024 00:00:00,2784891,EQ-113,PR10019,3939,57,36,1,PC,C424/64,1.505
27/02/2024 00:00:00,2749496,EQ-113,PR10030,2191,64,18,20,PC,N-142/44,0.202
28/02/2024 00:00:00,2762469,EQ-113,PR10013,427,59,20,20,PC,MASSA C315/1,1.83
01/03/2024 00:00:00,2702716,EQ-113,PR10022,3201,19,31,1,PC,C424/40 ESCURO,1.305
02/03/2024 00:00:00,2732361,EQ-113,PR10001,2420,57,27,1,PC,N-142/67,1.806
03/03/2024 00:00:00,2727254,EQ-113,PR10028,416,42,38,1,PC,MASSA C420/191,1.219
04/03/2024 00:00:00,2742632,EQ-113,PR10049,4375,28,11,1,PC,N-142/67,1.28
06/03/2024 00:00:00,2763141,EQ-113,PR10072,4317,1,14,1,PC,P248/40,2.258
