Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2771515,EQ-109,PR10046,3994,47,1,1,PC,N148/18,0.971
02/01/2024 00:00:00,2760635,EQ-109,PR10024,933,42,7,1,PC,FP75614/49,0.29
03/01/2024 00:00:00,2707943,EQ-109,PR10005,1127,5,21,20,PC,N144/83,2.188
05/01/2024 00:00:00,2708911,EQ-109,PR10010,4891,67,12,1,PC,FP75614/49,0.574
06/01/2024 00:00:00,2740254,EQ-109,PR10016,4188,13,20,1,PC,N-184/2,2.339
08/01/2024 00:00:00,2799409,EQ-109,PR10014,2349,29,20,1,PC,MASSA C403/32,1.29
09/01/2024 00:00:00,2763000,EQ-109,PR10015,3640,7,27,1,PC,C424/50,0.97
10/01/2024 00:00:00,2769305,EQ-109,PR10055,2973,53,32,1,PC,N144/83,1.901
12/01/2024 00:00:00,2702479,EQ-109,PR10065,2321,65,28,1,PC,MASSA C420/96,2.214
13/01/2024 00:00:00,2710112,EQ-109,PR10035,112,3,36,1,PC,MASSA C316/2,1.04
15/01/2024 00:00:00,2770267,EQ-109,PR10037,1420,73,21,20,PC,N-142/67,1.125
16/01/2024 00:00:00,2762612,EQ-109,PR10074,523,59,25,1,PC,MASSA C420/191,1.185
18/01/2024 00:00:00,2776897,EQ-109,PR10002,1069,52,10,20,PC,C424/50,2.32
19/01/2024 00:00:00,2746809,EQ-109,PR10017,3821,73,10,1,PC,MASSA C315/1,1.787
20/01/2024 00:00:00,2732205,EQ-109,PR10078,3819,14,33,1,PC,MASSA C315/1,0.755
22/01/2024 00:00:00,2790105,EQ-109,PR10053,1871,0,18,1,PC,C424/40 ESCURO,0.609
23/01/2024 00:00:00,2772604,EQ-109,PR10078,4994,21,36,20,PC,MASSA C420/95,0.714
25/01/2024 00:00:00,2706557,EQ-109,PR10016,2060,14,13,1,PC,C424/50,0.791
26/01/2024 00:00:00,2736098,EQ-109,PR10012,818,73,28,20,PC,N148/18,0.714
28/01/2024 00:00:00,2738790,EQ-109,PR10062,3515,21,18,1,PC,MASSA C403/32,1.708
29/01/2024 00:00:00,2734826,EQ-109,PR10013,4763,49,36,1,PC,MASSA C420/134,0.449
30/01/2024 00:00:00,2722074,EQ-109,PR10058,3317,47,20,1,PC,EP 4053/1,1.079
01/02/2024 00:00:00,2787691,EQ-109,PR10035,449,72,23,1,PC,N144/83,1.63
02/02/2024 00:00:00,2796320,EQ-109,PR10017,1099,50,25,1,PC,N-184/2,0.855
04/02/2024 00:00:00,2732401,EQ-109,PR10004,2349,16,11,20,PC,MASSA C420/96,0.331
05/02/2024 00:00:00,2711565,EQ-109,PR10013,1640,50,18,20,PC,N-142/44,0.37
07/02/2024 00:00:00,2790236,EQ-109,PR10024,4583,36,29,20,PC,FP75614/49,0.472
08/02/2024 00:00:00,2764702,EQ-109,PR10043,2273,48,14,20,PC,N-142/44,2.119
09/02/2024 00:00:00,2749926,EQ-109,PR10038,1692,58,2,20,PC,MASSA C420/134,1.706
11/02/2024 00:00:00,2780873,EQ-109,PR10011,1337,9,12,20,PC,MASSA C315/1,0.33
12/02/2024 00:00:00,2711112,EQ-109,PR10060,391,29,8,1,PC,EP 4053/1,1.087
14/02/2024 00:00:00,2779297,EQ-109,PR10061,3262,20,12,1,PC,N144/83,0.826
15/02/2024 00:00:00,2708885,EQ-109,PR10052,2471,33,15,1,PC,C424/50,1.521
16/02/2024 00:00:00,2701376,EQ-109,PR10052,504,72,13,1,PC,P250/14,1.393
18/02/2024 00:00:00,2705939,EQ-109,PR10027,2553,49,7,20,PC,MASSA C420/134,1.296
19/02/2024 00:00:00,2741949,EQ-109,PR10034,3206,75,18,1,PC,P250/14,0.91
21/02/2024 00:00:00,2702846,EQ-109,PR10064,2249,46,31,1,PC,MASSA C420/191,0.5
22/02/2024 00:00:00,2772353,EQ-109,PR10002,595,5,34,1,PC,N148/18,1.902
24/02/2024 00:00:00,2707430,EQ-109,PR10042,339,49,22,1,PC,EP 4053/1,2.221
25/02/2024 00:00:00,2726328,EQ-109,PR10049,3906,62,20,1,PC,C424/64,2.37
26/02/2024 00:00:00,2711151,EQ-109,PR10070,395,11,17,1,PC,N144/83,0.316
28/02/2024 00:00:00,2759797,EQ-109,PR10008,603,40,13,1,PC,N144/83,1.897
29/02/2024 00:00:00,2727619,EQ-109,PR10035,4049,30,15,1,PC,MASSA C316/2,1.865
02/03/2024 00:00:00,2734484,EQ-109,PR10022,4928,1,23,1,PC,FP75614/49,2.377
03/03/2024 00:00:00,2727664,EQ-109,PR10073,1062,15,31,1,PC,MASSA C420/134,0.767
