Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2735612,EQ-125,PR10026,3151,16,23,1,PC,MASSA C420/95,1.876
04/01/2024 00:00:00,2743100,EQ-125,PR10006,1775,60,26,1,PC,MASSA C420/95,0.817
08/01/2024 00:00:00,2736028,EQ-125,PR10022,2221,74,34,20,PC,MASSA C420/95,0.444
12/01/2024 00:00:00,2768851,EQ-125,PR10065,4790,43,3,1,PC,MASSA C403/32,0.481
16/01/2024 00:00:00,2797084,EQ-125,PR10001,2397,43,21,1,PC,N144/83,1.337
20/01/2024 00:00:00,2794869,EQ-125,PR10035,3524,40,10,1,PC,P248/40,1.087
24/01/2024 00:00:00,2703783,EQ-125,PR10057,3968,54,6,1,PC,C424/40 ESCURO,1.698
28/01/2024 00:00:00,2790156,EQ-125,PR10010,3341,2,36,1,PC,EP 4053/1,1.348
31/01/2024 00:00:00,2782512,EQ-125,PR10006,1154,12,33,1,PC,C424/40 ESCURO,0.471
04/02/2024 00:00:00,2723254,EQ-125,PR10065,4222,76,11,1,PC,EP 4053/1,0.185
08/02/2024 00:00:00,2759110,EQ-125,PR10078,3879,50,3,20,PC,MASSA C403/32,0.478
12/02/2024 00:00:00,2767534,EQ-125,PR10030,4705,53,1,20,PC,P248/40,0.52
16/02/2024 00:00:00,2756024,EQ-125,PR10045,4846,17,0,1,PC,P250/14,1.85
20/02/2024 00:00:00,2791471,EQ-125,PR10069,2484,39,17,1,PC,C424/50,0.842
24/02/2024 00:00:00,2735824,EQ-125,PR10052,3371,9,22,1,PC,C424/50,0.397
28/02/2024 00:00:00,2775695,EQ-125,PR10067,217,40,33,1,PC,MASSA C420/96,1.932
02/03/2024 00:00:00,2787185,EQ-125,PR10045,4518,43,3,1,PC,N-142/67,2.362
06/03/2024 00:00:00,2744703,EQ-125,PR10036,747,7,18,1,PC,N144/83,0.413
10/03/2024 00:00:00,2778701,EQ-125,PR10075,3626,35,39,20,PC,N-142/44,2.414
14/03/2024 00:00:00,2758533,EQ-125,PR10026,3159,55,39,1,PC,N146/9,2.385
18/03/2024 00:00:00,2728724,EQ-125,PR10024,4284,13,8,20,PC,FP75614/49,1.394
22/03/2024 00:00:00,2749294,EQ-125,PR10011,57,28,22,20,PC,C424/50,0.866
26/03/2024 00:00:00,2761305,EQ-125,PR10059,2568,6,12,1,PC,P248/40,0.5
29/03/2024 00:00:00,2726416,EQ-125,PR10016,3354,41,0,1,PC,C424/50,2.091
02/04/2024 00:00:00,2728358,EQ-125,PR10049,3729,29,11,20,PC,MASSA C420/95,1.583
06/04/2024 00:00:00,2739615,EQ-125,PR10075,161,73,9,1,PC,C424/40 ESCURO,1.691
10/04/2024 00:00:00,2778994,EQ-125,PR10008,2526,46,26,20,PC,N148/18,2.177
14/04/2024 00:00:00,2756612,EQ-125,PR10028,1458,33,18,1,PC,MASSA C315/1,1.21
18/04/2024 00:00:00,2745187,EQ-125,PR10024,2702,61,39,1,PC,MASSA C420/191,1.034
22/04/2024 00:00:00,2723110,EQ-125,PR10014,2785,15,31,20,PC,MASSA C420/95,1.949
26/04/2024 00:00:00,2742892,EQ-125,PR10008,774,73,21,20,PC,C424/50,0.87
29/04/2024 00:00:00,2719646,EQ-125,PR10012,4485,28,24,1,PC,MASSA C420/191,0.941
03/05/2024 00:00:00,2780999,EQ-125,PR10046,1485,14,10,1,PC,EP 4053/1,1.064
07/05/2024 00:00:00,2714582,EQ-125,PR10043,3492,50,10,1,PC,MASSA C315/1,2.167
11/05/2024 00:00:00,2744092,EQ-125,PR10002,2447,55,25,1,PC,MASSA C315/1,1.988
15/05/2024 00:00:00,2755715,EQ-125,PR10073,1714,41,15,1,PC,N146/9,0.856
19/05/2024 00:00:00,2720743,EQ-125,PR10017,4172,19,28,20,PC,MASSA C403/32,0.513
23/05/2024 00:00:00,2782521,EQ-125,PR10009,477,46,29,20,PC,MASSA C420/191,1.091
26/05/2024 00:00:00,2761210,EQ-125,PR10035,214,63,10,20,PC,N-142/67,1.629
30/05/2024 00:00:00,2721999,EQ-125,PR10056,1546,1,0,1,PC,MASSA C420/134,1.749
03/06/2024 00:00:00,2747001,EQ-125,PR10002,4249,31,5,1,PC,EP 4053/1,0.645
07/06/2024 00:00:00,2766604,EQ-125,PR10019,3414,53,12,20,PC,N146/9,0.759
11/06/2024 00:00:00,2722441,EQ-125,PR10017,4289,41,26,1,PC,MASSA C420/134,2.338
15/06/2024 00:00:00,2769901,EQ-125,PR10048,459,29,34,20,PC,MASSA C315/1,1.073
19/06/2024 00:00:00,2718281,EQ-125,PR10036,3089,8,32,1,PC,N-142/44,0.909
23/06/2024 00:00:00,2709708,EQ-125,PR10019,4065,18,13,1,PC,MASSA C420/96,1.794
26/06/2024 00:00:00,2796219,EQ-125,PR10073,3922,5,21,1,PC,MASSA C403/32,1.265
30/06/2024 00:00:00,2764071,EQ-125,PR10063,2404,71,20,1,PC,N146/9,0.753
04/07/2024 00:00:00,2745619,EQ-125,PR10021,1664,57,1,20,PC,N144/83,1.13
08/07/2024 00:00:00,2718372,EQ-125,PR10020,4221,0,4,1,PC,N-142/44,0.515
12/07/2024 00:00:00,2721172,EQ-125,PR10079,1263,12,14,20,PC,MASSA C420/96,0.829
16/07/2024 00:00:00,2753042,EQ-125,PR10034,2663,5,19,20,PC,N146/9,1.151
20/07/2024 00:00:00,2774881,EQ-125,PR10000,2504,28,25,20,PC,MASSA C315/1,1.382
24/07/2024 00:00:00,2742543,EQ-125,PR10011,4339,65,23,1,PC,EP 4053/1,1.901
27/07/2024 00:00:00,2772624,EQ-125,PR10012,590,73,34,1,PC,P250/14,1.073
31/07/2024 00:00:00,2764186,EQ-125,PR10007,3763,30,23,1,PC,P250/14,1.446
04/08/2024 00:00:00,2775912,EQ-125,PR10030,4083,71,25,20,PC,P250/14,2.386
08/08/2024 00:00:00,2747718,EQ-125,PR10004,2135,40,21,1,PC,P250/14,2.078
12/08/2024 00:00:00,2765537,EQ-125,PR10043,4783,38,26,1,PC,N-184/2,0.73
16/08/2024 00:00:00,2769706,EQ-125,PR10050,1882,56,18,1,PC,P248/40,0.675
20/08/2024 00:00:00,2795146,EQ-125,PR10024,523,27,36,20,PC,N-142/67,1.717
23/08/2024 00:00:00,2787260,EQ-125,PR10044,2983,30,35,20,PC,C424/64,1.561
27/08/2024 00:00:00,2718189,EQ-125,PR10012,4857,12,28,1,PC,N-184/2,1.449
31/08/2024 00:00:00,2711247,EQ-125,PR10034,2707,70,39,1,PC,N146/9,0.538
04/09/2024 00:00:00,2798215,EQ-125,PR10031,2428,50,38,1,PC,MASSA C420/96,1.021
08/09/2024 00:00:00,2771931,EQ-125,PR10071,1131,64,11,20,PC,MASSA C316/2,1.942
12/09/2024 00:00:00,2773006,EQ-125,PR10021,2457,44,15,1,PC,MASSA C316/2,1.859
16/09/2024 00:00:00,2741889,EQ-125,PR10005,1161,52,30,1,PC,FP75614/49,0.563
20/09/2024 00:00:00,2710622,EQ-125,PR10048,2057,56,14,20,PC,P248/40,1.17
23/09/2024 00:00:00,2796419,EQ-125,PR10010,2251,25,32,1,PC,N146/9,1.207
27/09/2024 00:00:00,2734150,EQ-125,PR10070,2956,15,14,1,PC,MASSA C420/95,1.36
01/10/2024 00:00:00,2748318,EQ-125,PR10014,641,11,31,1,PC,P248/40,1.25
05/10/2024 00:00:00,2721226,EQ-125,PR10067,3186,15,21,20,PC,N144/83,1.344
09/10/2024 00:00:00,2798520,EQ-125,PR10039,1092,53,5,20,PC,N146/9,2.066
13/10/2024 00:00:00,2783300,EQ-125,PR10033,562,51,29,1,PC,MASSA C403/32,1.084
17/10/2024 00:00:00,2779876,EQ-125,PR10029,2305,70,16,20,PC,FP75614/49,1.461
20/10/2024 00:00:00,2766847,EQ-125,PR10018,4253,75,1,20,PC,N-142/44,1.588
24/10/2024 00:00:00,2792531,EQ-125,PR10061,1250,23,15,20,PC,N148/18,2.366
28/10/2024 00:00:00,2719363,EQ-125,PR10061,4391,57,11,20,PC,EP 4053/1,1.699
01/11/2024 00:00:00,2748712,EQ-125,PR10037,252,38,11,20,PC,N148/18,0.483
05/11/2024 00:00:00,2796525,EQ-125,PR10029,4207,68,38,1,PC,MASSA C420/191,1.531
09/11/2024 00:00:00,2753055,EQ-125,PR10031,1873,0,16,1,PC,MASSA C420/191,1.716
13/11/2024 00:00:00,2717951,EQ-125,PR10024,2910,70,5,1,PC,N148/18,0.202
17/11/2024 00:00:00,2797928,EQ-125,PR10011,3065,60,25,1,PC,MASSA C315/1,0.355
20/11/2024 00:00:00,2725558,EQ-125,PR10008,1325,47,0,1,PC,P248/40,0.224
24/11/2024 00:00:00,2776591,EQ-125,PR10036,1340,61,15,1,PC,MASSA C315/1,0.292
28/11/2024 00:00:00,2706963,EQ-125,PR10016,799,3,39,1,PC,MASSA C420/134,0.388
02/12/2024 00:00:00,2796364,EQ-125,PR10034,2519,79,15,1,PC,EP 4053/1,2.402
06/12/2024 00:00:00,2713268,EQ-125,PR10059,3019,68,15,1,PC,N148/18,0.66
10/12/2024 00:00:00,2799435,EQ-125,PR10003,249,68,38,1,PC,MASSA C403/32,0.655
14/12/2024 00:00:00,2787583,EQ-125,PR10040,932,51,28,1,PC,MASSA C420/191,2.169
17/12/2024 00:00:00,2780747,EQ-125,PR10067,1282,45,25,1,PC,P250/14,1.926
21/12/2024 00:00:00,2781500,EQ-125,PR10002,4052,16,29,1,PC,N-142/44,1.748
25/12/2024 00:00:00,2775233,EQ-125,PR10008,2018,29,32,20,PC,EP 4053/1,1.158
29/12/2024 00:00:00,2729688,EQ-125,PR10010,3195,48,19,20,PC,C424/50,0.252
02/01/2025 00:00:00,2741685,EQ-125,PR10060,2622,50,36,1,PC,EP 4053/1,2.098
06/01/2025 00:00:00,2765604,EQ-125,PR10020,1443,32,12,1,PC,MASSA C316/2,2.177
10/01/2025 00:00:00,2752921,EQ-125,PR10024,4128,57,7,1,PC,C424/40 ESCURO,1.298
14/01/2025 00:00:00,2755579,EQ-125,PR10061,1155,38,31,20,PC,EP 4053/1,1.676
17/01/2025 00:00:00,2754615,EQ-125,PR10023,1760,70,17,20,PC,FP75614/49,1.288
21/01/2025 00:00:00,2762625,EQ-125,PR10068,460,36,10,20,PC,EP 4053/1,0.867
25/01/2025 00:00:00,2733204,EQ-125,PR10040,4215,70,37,1,PC,MASSA C403/32,1.433
29/01/2025 00:00:00,2719049,EQ-125,PR10056,4573,14,13,1,PC,MASSA C420/95,1.778
02/02/2025 00:00:00,2749959,EQ-125,PR10065,273,60,39,1,PC,N146/9,0.539
06/02/2025 00:00:00,2754975,EQ-125,PR10008,349,9,32,1,PC,MASSA C420/134,1.411
10/02/2025 00:00:00,2730579,EQ-125,PR10007,2093,19,22,20,PC,MASSA C403/32,1.98
14/02/2025 00:00:00,2783593,EQ-125,PR10057,841,8,6,1,PC,N148/18,1.283
