Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2775264,EQ-121,PR10075,148,59,21,1,PC,N148/18,1.029
03/01/2024 00:00:00,2723385,EQ-121,PR10027,2111,38,26,20,PC,N146/9,0.662
06/01/2024 00:00:00,2724962,EQ-121,PR10018,1736,45,37,1,PC,N-142/44,2.349
08/01/2024 00:00:00,2758155,EQ-121,PR10047,4634,15,27,20,PC,N-142/67,1.695
11/01/2024 00:00:00,2749334,EQ-121,PR10071,3077,30,20,20,PC,FP75614/49,1.383
14/01/2024 00:00:00,2762850,EQ-121,PR10033,2459,13,19,20,PC,N148/18,0.203
16/01/2024 00:00:00,2763572,EQ-121,PR10015,1228,46,37,1,PC,MASSA C420/96,0.42
19/01/2024 00:00:00,2758814,EQ-121,PR10070,89,31,12,20,PC,MASSA C420/96,2.009
22/01/2024 00:00:00,2777470,EQ-121,PR10026,3734,76,28,1,PC,N144/83,1.084
24/01/2024 00:00:00,2759127,EQ-121,PR10050,3636,16,20,1,PC,MASSA C420/134,0.286
27/01/2024 00:00:00,2719683,EQ-121,PR10053,110,55,32,1,PC,MASSA C316/2,2.095
30/01/2024 00:00:00,2739984,EQ-121,PR10016,1994,35,31,1,PC,N-142/44,0.882
01/02/2024 00:00:00,2705043,EQ-121,PR10071,531,41,27,1,PC,MASSA C420/95,1.076
04/02/2024 00:00:00,2747960,EQ-121,PR10067,513,18,13,1,PC,MASSA C403/32,2.441
07/02/2024 00:00:00,2768528,EQ-121,PR10000,4121,6,21,20,PC,MASSA C420/191,0.216
09/02/2024 00:00:00,2769933,EQ-121,PR10013,4159,54,36,1,PC,MASSA C420/191,1.853
12/02/2024 00:00:00,2729621,EQ-121,PR10006,508,29,33,20,PC,MASSA C420/134,2.381
14/02/2024 00:00:00,2713011,EQ-121,PR10063,1500,75,16,1,PC,MASSA C316/2,0.328
17/02/2024 00:00:00,2792810,EQ-121,PR10071,4349,74,32,1,PC,MASSA C403/32,2.189
20/02/2024 00:00:00,2755911,EQ-121,PR10007,4282,28,32,1,PC,MASSA C420/95,1.146
22/02/2024 00:00:00,2766624,EQ-121,PR10053,1749,66,37,1,PC,P248/40,2.217
25/02/2024 00:00:00,2734260,EQ-121,PR10023,3540,33,25,1,PC,C424/50,0.895
28/02/2024 00:00:00,2743379,EQ-121,PR10054,1479,33,38,1,PC,EP 4053/1,2.46
01/03/2024 00:00:00,2771132,EQ-121,PR10000,1068,1,6,1,PC,N-142/67,1.681
04/03/2024 00:00:00,2783273,EQ-121,PR10071,883,26,24,1,PC,N-142/67,1.635
07/03/2024 00:00:00,2718440,EQ-121,PR10068,911,46,29,1,PC,P250/14,2.05
09/03/2024 00:00:00,2780033,EQ-121,PR10031,2937,56,32,1,PC,N144/83,1.193
12/03/2024 00:00:00,2766963,EQ-121,PR10000,762,16,38,20,PC,C424/40 ESCURO,0.78
15/03/2024 00:00:00,2780606,EQ-121,PR10065,2870,25,27,1,PC,MASSA C420/191,0.79
17/03/2024 00:00:00,2766178,EQ-121,PR10041,3440,9,17,1,PC,C424/64,0.947
20/03/2024 00:00:00,2714976,EQ-121,PR10078,3351,38,9,1,PC,MASSA C403/32,1.612
23/03/2024 00:00:00,2721307,EQ-121,PR10008,2914,8,1,20,PC,FP75614/49,2.125
25/03/2024 00:00:00,2737728,EQ-121,PR10075,2043,24,13,1,PC,MASSA C420/96,1.339
28/03/2024 00:00:00,2756625,EQ-121,PR10073,2091,19,12,1,PC,MASSA C316/2,1.116
30/03/2024 00:00:00,2725223,EQ-121,PR10023,1777,14,0,1,PC,C424/64,2.022
02/04/2024 00:00:00,2717297,EQ-121,PR10018,4175,10,31,1,PC,C424/50,0.852
