Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2719786,EQ-118,PR10040,4031,20,33,1,PC,C424/64,0.2
04/01/2024 00:00:00,2778607,EQ-118,PR10050,1504,74,21,1,PC,C424/64,1.936
08/01/2024 00:00:00,2742680,EQ-118,PR10049,3232,35,35,1,PC,N-142/67,2.156
12/01/2024 00:00:00,2738938,EQ-118,PR10006,2074,22,14,1,PC,MASSA C403/32,0.712
16/01/2024 00:00:00,2775243,EQ-118,PR10026,3630,54,36,1,PC,MASSA C420/96,0.189
20/01/2024 00:00:00,2740752,EQ-118,PR10047,542,26,9,1,PC,N-184/2,2.245
23/01/2024 00:00:00,2789224,EQ-118,PR10054,528,19,8,20,PC,N-142/44,0.491
27/01/2024 00:00:00,2777337,EQ-118,PR10062,3877,14,34,1,PC,N144/83,1.115
31/01/2024 00:00:00,2737510,EQ-118,PR10005,1466,41,16,20,PC,MASSA C315/1,1.029
04/02/2024 00:00:00,2755817,EQ-118,PR10034,1639,3,17,20,PC,C424/64,0.561
08/02/2024 00:00:00,2715658,EQ-118,PR10031,1874,28,24,1,PC,N146/9,1.569
11/02/2024 00:00:00,2758477,EQ-118,PR10077,4800,54,34,1,PC,FP75614/49,2.311
15/02/2024 00:00:00,2746512,EQ-118,PR10005,1080,74,15,1,PC,C424/40 ESCURO,1.372
19/02/2024 00:00:00,2767038,EQ-118,PR10062,78,48,24,1,PC,MASSA C420/191,2.437
23/02/2024 00:00:00,2762063,EQ-118,PR10017,2752,70,15,1,PC,P250/14,0.623
27/02/2024 00:00:00,2799940,EQ-118,PR10030,2954,74,23,20,PC,C424/50,2.149
02/03/2024 00:00:00,2708458,EQ-118,PR10051,78,53,11,20,PC,P250/14,0.776
05/03/2024 00:00:00,2786793,EQ-118,PR10015,226,32,34,20,PC,MASSA C315/1,0.761
09/03/2024 00:00:00,2756532,EQ-118,PR10055,789,36,8,1,PC,N144/83,0.453
13/03/2024 00:00:00,2757397,EQ-118,PR10066,2871,76,36,20,PC,MASSA C420/191,2.184
17/03/2024 00:00:00,2797944,EQ-118,PR10061,2449,6,31,1,PC,MASSA C420/134,1.862
21/03/2024 00:00:00,2786527,EQ-118,PR10051,4597,23,18,20,PC,MASSA C420/96,0.973
24/03/2024 00:00:00,2725376,EQ-118,PR10004,708,54,21,1,PC,MASSA C315/1,0.991
28/03/2024 00:00:00,2720804,EQ-118,PR10052,2793,10,33,1,PC,MASSA C403/32,2.14
01/04/2024 00:00:00,2781633,EQ-118,PR10079,4913,77,18,1,PC,MASSA C420/95,2.332
05/04/2024 00:00:00,2745151,EQ-118,PR10016,2089,43,11,1,PC,EP 4053/1,1.578
09/04/2024 00:00:00,2729015,EQ-118,PR10030,3586,64,17,1,PC,MASSA C316/2,1.124
12/04/2024 00:00:00,2722732,EQ-118,PR10015,4788,5,4,20,PC,P248/40,0.303
16/04/2024 00:00:00,2749206,EQ-118,PR10056,221,30,25,1,PC,MASSA C420/96,0.474
20/04/2024 00:00:00,2787786,EQ-118,PR10020,3281,42,26,1,PC,MASSA C420/191,0.509
24/04/2024 00:00:00,2796481,EQ-118,PR10040,1016,11,19,1,PC,MASSA C420/96,0.822
28/04/2024 00:00:00,2707474,EQ-118,PR10038,2394,64,7,1,PC,C424/64,0.776
02/05/2024 00:00:00,2756600,EQ-118,PR10036,2963,51,15,1,PC,N-142/67,1.439
05/05/2024 00:00:00,2734582,EQ-118,PR10040,2136,69,1,20,PC,MASSA C315/1,2.37
09/05/2024 00:00:00,2759057,EQ-118,PR10052,1485,29,0,1,PC,N-184/2,2.179
13/05/2024 00:00:00,2776077,EQ-118,PR10073,1348,76,4,20,PC,P250/14,1.361
17/05/2024 00:00:00,2778043,EQ-118,PR10031,419,75,30,1,PC,MASSA C316/2,0.22
21/05/2024 00:00:00,2707147,EQ-118,PR10024,1895,73,22,20,PC,N-142/44,0.339
24/05/2024 00:00:00,2778251,EQ-118,PR10052,4926,54,20,1,PC,MASSA C420/96,2.176
28/05/2024 00:00:00,2704236,EQ-118,PR10063,4639,38,11,20,PC,MASSA C420/96,0.838
01/06/2024 00:00:00,2763632,EQ-118,PR10032,4919,73,3,1,PC,P248/40,0.918
05/06/2024 00:00:00,2723496,EQ-118,PR10037,595,5,36,1,PC,N-142/44,0.504
09/06/2024 00:00:00,2749256,EQ-118,PR10078,4707,55,10,1,PC,N146/9,0.698
13/06/2024 00:00:00,2760133,EQ-118,PR10007,1262,7,39,1,PC,P248/40,0.753
16/06/2024 00:00:00,2715225,EQ-118,PR10000,148,54,8,20,PC,EP 4053/1,1.136
20/06/2024 00:00:00,2759293,EQ-118,PR10073,104,15,25,1,PC,C424/50,1.626
24/06/2024 00:00:00,2753536,EQ-118,PR10058,3240,1,38,1,PC,N148/18,0.999
28/06/2024 00:00:00,2762071,EQ-118,PR10034,2355,63,26,1,PC,P250/14,1.224
02/07/2024 00:00:00,2773397,EQ-118,PR10015,1472,10,28,20,PC,N144/83,0.602
05/07/2024 00:00:00,2733976,EQ-118,PR10013,2174,3,24,1,PC,C424/50,0.311
09/07/2024 00:00:00,2713528,EQ-118,PR10004,4102,2,17,1,PC,MASSA C403/32,0.988
13/07/2024 00:00:00,2712566,EQ-118,PR10079,3967,14,29,1,PC,N146/9,0.325
17/07/2024 00:00:00,2702995,EQ-118,PR10020,3505,67,7,20,PC,C424/40 ESCURO,0.875
21/07/2024 00:00:00,2773178,EQ-118,PR10057,2537,42,1,1,PC,MASSA C315/1,2.123
24/07/2024 00:00:00,2701906,EQ-118,PR10056,3016,8,21,1,PC,N-142/67,1.031
28/07/2024 00:00:00,2750862,EQ-118,PR10010,780,24,20,20,PC,N148/18,0.628
01/08/2024 00:00:00,2704179,EQ-118,PR10070,510,64,38,1,PC,MASSA C420/134,2.273
05/08/2024 00:00:00,2726167,EQ-118,PR10007,1705,65,25,1,PC,N144/83,1.663
09/08/2024 00:00:00,2749159,EQ-118,PR10013,3755,54,28,20,PC,P248/40,2.473
13/08/2024 00:00:00,2744693,EQ-118,PR10048,4030,44,4,1,PC,MASSA C420/191,0.877
16/08/2024 00:00:00,2769181,EQ-118,PR10032,4900,32,13,1,PC,N-142/67,0.645
20/08/2024 00:00:00,2789250,EQ-118,PR10023,149,21,34,1,PC,MASSA C420/191,0.871
24/08/2024 00:00:00,2709846,EQ-118,PR10070,3920,41,5,1,PC,N-142/67,2.065
28/08/2024 00:00:00,2774206,EQ-118,PR10037,4429,75,22,1,PC,MASSA C420/134,0.532
01/09/2024 00:00:00,2712119,EQ-118,PR10078,2302,26,16,1,PC,P248/40,0.739
04/09/2024 00:00:00,2777425,EQ-118,PR10049,999,10,23,1,PC,P250/14,1.808
08/09/2024 00:00:00,2734782,EQ-118,PR10063,1599,41,39,1,PC,EP 4053/1,1.892
12/09/2024 00:00:00,2723509,EQ-118,PR10001,1156,77,28,1,PC,C424/64,2.405
16/09/2024 00:00:00,2759920,EQ-118,PR10038,720,77,29,20,PC,MASSA C315/1,2.454
