Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2777935,EQ-114,PR10028,4283,38,32,1,PC,MASSA C315/1,2.42
02/01/2024 00:00:00,2770621,EQ-114,PR10065,3014,24,26,20,PC,C424/40 ESCURO,2.16
04/01/2024 00:00:00,2723820,EQ-114,PR10056,4026,62,30,1,PC,C424/50,2.465
06/01/2024 00:00:00,2780195,EQ-114,PR10060,2755,58,37,20,PC,C424/64,1.753
07/01/2024 00:00:00,2733386,EQ-114,PR10028,1825,74,14,1,PC,C424/64,2.339
09/01/2024 00:00:00,2721274,EQ-114,PR10056,4827,28,39,1,PC,MASSA C316/2,1.781
11/01/2024 00:00:00,2709074,EQ-114,PR10072,2673,2,0,1,PC,N-142/67,2.164
13/01/2024 00:00:00,2767239,EQ-114,PR10054,2132,38,10,1,PC,MASSA C316/2,1.596
14/01/2024 00:00:00,2710987,EQ-114,PR10043,1845,21,14,1,PC,C424/64,2.336
16/01/2024 00:00:00,2729780,EQ-114,PR10027,3403,40,32,1,PC,EP 4053/1,1.382
18/01/2024 00:00:00,2751571,EQ-114,PR10036,4399,19,31,1,PC,MASSA C403/32,1.889
19/01/2024 00:00:00,2762538,EQ-114,PR10022,3095,18,24,20,PC,EP 4053/1,2.307
21/01/2024 00:00:00,2790619,EQ-114,PR10076,1288,12,38,1,PC,MASSA C420/96,1.16
23/01/2024 00:00:00,2788291,EQ-114,PR10068,255,18,32,1,PC,N144/83,0.241
25/01/2024 00:00:00,2764082,EQ-114,PR10057,3985,79,28,1,PC,MASSA C403/32,0.442
26/01/2024 00:00:00,2710227,EQ-114,PR10078,4366,65,33,1,PC,C424/64,2.435
28/01/2024 00:00:00,2799721,EQ-114,PR10031,1765,64,7,1,PC,MASSA C420/95,2.206
30/01/2024 00:00:00,2738926,EQ-114,PR10068,2741,2,10,1,PC,MASSA C403/32,1.302
31/01/2024 00:00:00,2707148,EQ-114,PR10035,1240,23,12,1,PC,N146/9,2.409
02/02/2024 00:00:00,2735628,EQ-114,PR10031,3674,37,4,1,PC,P250/14,0.611
04/02/2024 00:00:00,2730900,EQ-114,PR10058,1580,1,18,1,PC,MASSA C420/191,0.437
06/02/2024 00:00:00,2711771,EQ-114,PR10059,4842,55,20,1,PC,FP75614/49,1.575
07/02/2024 00:00:00,2767921,EQ-114,PR10079,552,79,2,20,PC,MASSA C420/95,1.067
09/02/2024 00:00:00,2766461,EQ-114,PR10073,3751,36,25,1,PC,N-142/67,0.968
11/02/2024 00:00:00,2738989,EQ-114,PR10026,3976,3,32,1,PC,P248/40,1.883
12/02/2024 00:00:00,2732996,EQ-114,PR10023,2392,77,29,1,PC,P250/14,0.528
14/02/2024 00:00:00,2750920,EQ-114,PR10066,3872,43,21,20,PC,MASSA C315/1,1.986
16/02/2024 00:00:00,2780925,EQ-114,PR10035,4486,44,4,20,PC,N144/83,1.014
18/02/2024 00:00:00,2726997,EQ-114,PR10013,842,46,18,20,PC,P248/40,2.469
19/02/2024 00:00:00,2729488,EQ-114,PR10067,4586,25,8,1,PC,FP75614/49,2.056
21/02/2024 00:00:00,2722975,EQ-114,PR10043,941,75,23,1,PC,MASSA C420/191,1.679
23/02/2024 00:00:00,2737310,EQ-114,PR10047,4198,8,38,20,PC,FP75614/49,0.712
24/02/2024 00:00:00,2772111,EQ-114,PR10031,1828,79,11,1,PC,MASSA C403/32,2.399
26/02/2024 00:00:00,2764254,EQ-114,PR10016,4640,47,26,1,PC,N-184/2,0.256
28/02/2024 00:00:00,2793264,EQ-114,PR10056,2352,30,20,1,PC,N-184/2,0.698
01/03/2024 00:00:00,2725809,EQ-114,PR10038,1739,54,37,1,PC,N148/18,0.265
02/03/2024 00:00:00,2743995,EQ-114,PR10031,3190,0,34,1,PC,P250/14,2.422
04/03/2024 00:00:00,2768132,EQ-114,PR10067,1248,58,31,1,PC,MASSA C315/1,2.202
06/03/2024 00:00:00,2772757,EQ-114,PR10001,3033,10,35,20,PC,MASSA C315/1,2.389
07/03/2024 00:00:00,2757812,EQ-114,PR10077,2582,1,32,1,PC,N-184/2,1.839
