Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2790067,EQ-112,PR10047,4340,79,12,20,PC,N-142/67,1.421
02/01/2024 00:00:00,2772620,EQ-112,PR10018,3358,34,8,1,PC,C424/64,0.876
03/01/2024 00:00:00,2743848,EQ-112,PR10025,3078,71,25,1,PC,N-184/2,1.981
05/01/2024 00:00:00,2719163,EQ-112,PR10037,1112,71,0,1,PC,N-184/2,0.905
06/01/2024 00:00:00,2771591,EQ-112,PR10079,4501,44,11,1,PC,N148/18,2.415
08/01/2024 00:00:00,2768205,EQ-112,PR10024,2340,32,23,1,PC,MASSA C315/1,2.461
09/01/2024 00:00:00,2777564,EQ-112,PR10055,808,4,0,1,PC,N-142/44,1.727
10/01/2024 00:00:00,2766544,EQ-112,PR10073,2719,61,3,1,PC,N-142/44,0.444
12/01/2024 00:00:00,2751516,EQ-112,PR10027,1026,36,6,1,PC,MASSA C316/2,0.791
13/01/2024 00:00:00,2715523,EQ-112,PR10060,4552,16,27,1,PC,C424/50,1.376
15/01/2024 00:00:00,2745307,EQ-112,PR10050,3146,21,36,1,PC,MASSA C420/134,2.155
16/01/2024 00:00:00,2702199,EQ-112,PR10011,2399,77,4,1,PC,N146/9,0.609
18/01/2024 00:00:00,2736207,EQ-112,PR10007,236,31,38,20,PC,MASSA C403/32,0.422
19/01/2024 00:00:00,2784833,EQ-112,PR10057,3084,13,31,20,PC,C424/50,0.353
20/01/2024 00:00:00,2770231,EQ-112,PR10022,2347,19,30,1,PC,MASSA C420/134,1.356
22/01/2024 00:00:00,2701006,EQ-112,PR10036,1429,21,14,1,PC,MASSA C420/96,2.233
23/01/2024 00:00:00,2707114,EQ-112,PR10010,3598,29,2,1,PC,N-142/67,0.278
25/01/2024 00:00:00,2795331,EQ-112,PR10016,2621,53,14,20,PC,MASSA C420/191,0.673
26/01/2024 00:00:00,2783063,EQ-112,PR10055,2111,32,17,1,PC,N-142/44,1.788
27/01/2024 00:00:00,2714027,EQ-112,PR10052,3030,4,20,20,PC,MASSA C420/191,2.096
29/01/2024 00:00:00,2793332,EQ-112,PR10066,1709,17,9,1,PC,FP75614/49,2.053
30/01/2024 00:00:00,2799528,EQ-112,PR10001,1457,62,20,20,PC,N-142/67,2.001
01/02/2024 00:00:00,2793990,EQ-112,PR10028,2766,45,25,1,PC,N-142/44,0.481
02/02/2024 00:00:00,2777977,EQ-112,PR10056,4172,6,2,1,PC,C424/64,1.102
04/02/2024 00:00:00,2730189,EQ-112,PR10033,2909,28,0,1,PC,MASSA C420/134,2.465
05/02/2024 00:00:00,2700181,EQ-112,PR10077,1626,56,20,1,PC,P248/40,2.474
06/02/2024 00:00:00,2712812,EQ-112,PR10001,4707,46,10,20,PC,MASSA C420/191,1.578
08/02/2024 00:00:00,2722716,EQ-112,PR10074,4442,8,15,20,PC,N144/83,1.825
09/02/2024 00:00:00,2740218,EQ-112,PR10030,4440,58,34,1,PC,N-184/2,2.387
11/02/2024 00:00:00,2726633,EQ-112,PR10076,2266,70,20,1,PC,EP 4053/1,1.224
