Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2741025,EQ-103,PR10045,1595,30,38,20,PC,C424/40 ESCURO,1.77
04/01/2024 00:00:00,2713107,EQ-103,PR10010,4247,25,35,1,PC,EP 4053/1,2.458
08/01/2024 00:00:00,2777994,EQ-103,PR10071,3072,28,29,1,PC,MASSA C315/1,1.783
12/01/2024 00:00:00,2794202,EQ-103,PR10007,500,66,22,1,PC,N-184/2,2.229
16/01/2024 00:00:00,2743481,EQ-103,PR10070,926,77,18,20,PC,FP75614/49,2.38
20/01/2024 00:00:00,2702581,EQ-103,PR10063,3573,24,11,1,PC,C424/64,1.309
24/01/2024 00:00:00,2775118,EQ-103,PR10020,3976,47,14,1,PC,N-184/2,1.809
28/01/2024 00:00:00,2751638,EQ-103,PR10071,1155,64,30,1,PC,N146/9,2.157
01/02/2024 00:00:00,2708418,EQ-103,PR10062,1115,52,36,1,PC,P250/14,1.007
04/02/2024 00:00:00,2793627,EQ-103,PR10063,3916,66,36,20,PC,N144/83,0.786
08/02/2024 00:00:00,2729113,EQ-103,PR10019,4655,17,14,20,PC,MASSA C420/191,2.376
12/02/2024 00:00:00,2784363,EQ-103,PR10007,4947,8,28,1,PC,P248/40,1.865
16/02/2024 00:00:00,2763044,EQ-103,PR10057,1964,37,25,1,PC,N148/18,0.69
20/02/2024 00:00:00,2779955,EQ-103,PR10045,966,20,1,1,PC,N-142/44,1.222
24/02/2024 00:00:00,2761030,EQ-103,PR10030,4692,64,19,1,PC,EP 4053/1,2.028
28/02/2024 00:00:00,2711814,EQ-103,PR10008,2321,20,14,20,PC,P248/40,1.449
03/03/2024 00:00:00,2799340,EQ-103,PR10014,1095,26,3,1,PC,MASSA C420/191,1.688
07/03/2024 00:00:00,2710024,EQ-103,PR10025,4714,69,21,1,PC,MASSA C420/96,1.929
10/03/2024 00:00:00,2763288,EQ-103,PR10009,581,43,37,1,PC,P250/14,1.623
14/03/2024 00:00:00,2757836,EQ-103,PR10028,2201,27,22,1,PC,MASSA C420/96,1.433
18/03/2024 00:00:00,2707435,EQ-103,PR10079,2291,44,25,1,PC,C424/40 ESCURO,1.919
22/03/2024 00:00:00,2767084,EQ-103,PR10035,1092,16,10,1,PC,MASSA C420/95,1.868
26/03/2024 00:00:00,2770601,EQ-103,PR10036,4609,39,27,1,PC,N-184/2,1.641
30/03/2024 00:00:00,2788416,EQ-103,PR10070,2784,2,1,20,PC,N148/18,1.015
03/04/2024 00:00:00,2703407,EQ-103,PR10022,3909,75,7,1,PC,C424/40 ESCURO,1.121
07/04/2024 00:00:00,2798943,EQ-103,PR10040,4521,75,28,1,PC,MASSA C420/191,2.431
11/04/2024 00:00:00,2732940,EQ-103,PR10079,4197,65,10,20,PC,C424/64,0.441
14/04/2024 00:00:00,2705666,EQ-103,PR10027,4650,45,36,1,PC,MASSA C420/96,0.803
