Data de Produção,Cód. Ordem,Cód. Recurso,Cód. Produto,Qtd. Produzida,Qtd. Refugada,Qtd. Retrabalhada,Fator Un.,Cód. Un.,Descrição da massa (Composto),Consumo de massa no item em (Kg/100pçs)
01/01/2024 00:00:00,2763658,EQ-116,PR10052,2602,62,24,1,PC,MASSA C420/191,0.78
02/01/2024 00:00:00,2736472,EQ-116,PR10056,2257,73,34,20,PC,C424/64,1.081
04/01/2024 00:00:00,2746295,EQ-116,PR10009,186,46,0,1,PC,N-142/67,2.122
05/01/2024 00:00:00,2771164,EQ-116,PR10039,3629,73,1,1,PC,C424/64,0.529
07/01/2024 00:00:00,2783117,EQ-116,PR10019,1966,65,14,1,PC,C424/64,0.89
09/01/2024 00:00:00,2742951,EQ-116,PR10010,3794,36,39,1,PC,MASSA C316/2,0.786
10/01/2024 00:00:00,2786423,EQ-116,PR10007,119,37,15,1,PC,FP75614/49,0.867
12/01/2024 00:00:00,2708692,EQ-116,PR10035,4939,0,22,20,PC,N-184/2,1.017
14/01/2024 00:00:00,2780707,EQ-116,PR10024,3577,47,34,1,PC,P250/14,0.747
15/01/2024 00:00:00,2719512,EQ-116,PR10038,1799,34,7,1,PC,N144/83,2.367
17/01/2024 00:00:00,2767830,EQ-116,PR10061,1017,70,6,1,PC,N148/18,1.155
19/01/2024 00:00:00,2715019,EQ-116,PR10020,4942,52,20,20,PC,MASSA C420/95,0.445
20/01/2024 00:00:00,2703914,EQ-116,PR10018,2844,24,34,1,PC,MASSA C403/32,1.265
22/01/2024 00:00:00,2795279,EQ-116,PR10024,1625,41,38,1,PC,FP75614/49,0.608
23/01/2024 00:00:00,2788908,EQ-116,PR10004,4430,22,36,1,PC,MASSA C420/134,0.681
25/01/2024 00:00:00,2781818,EQ-116,PR10011,1193,8,32,1,PC,C424/64,0.841
27/01/2024 00:00:00,2732029,EQ-116,PR10024,652,26,36,20,PC,N-142/44,0.469
28/01/2024 00:00:00,2724621,EQ-116,PR10004,2970,74,34,1,PC,N146/9,1.853
30/01/2024 00:00:00,2781894,EQ-116,PR10075,1850,50,17,20,PC,MASSA C420/191,2.017
01/02/2024 00:00:00,2797399,EQ-116,PR10026,3618,56,18,1,PC,N148/18,1.095
02/02/2024 00:00:00,2735899,EQ-116,PR10003,4204,35,9,1,PC,P250/14,1.778
04/02/2024 00:00:00,2762610,EQ-116,PR10044,4691,33,3,1,PC,N-142/67,1.082
06/02/2024 00:00:00,2760007,EQ-116,PR10046,2996,12,29,20,PC,MASSA C420/96,0.561
07/02/2024 00:00:00,2779427,EQ-116,PR10027,4635,54,32,1,PC,C424/50,1.101
09/02/2024 00:00:00,2725525,EQ-116,PR10034,3246,45,3,1,PC,N-184/2,1.472
